Index,ID,RemoteFrame,DLC,Payload,TimeInterval
500,00b,0,8,0100000000000000,0.0
501,001,0,8,0000000000000000,2.95916877448781e-06
502,009,0,8,0100000000000000,0.0009540253885775573
503,00b,0,8,0000000000000000,0.0002771081202928513
504,009,0,8,0000000000000000,0.0005845481729739952
505,006,0,8,0100000000000000,0.0003581037168620073
506,013,0,8,0100000000010000,0.0009207320716097208
507,001,0,8,0100000000000000,5.277632139305318e-05
508,009,0,8,0000000000000000,0.0006220420193830757
509,006,0,8,0100000000000000,0.00024339584994912322
510,006,0,8,0100000001000000,0.0013402987026294815
511,01f,0,8,0101010100010001,0.00042455145953660924
512,009,0,8,0100000101000000,8.816667365855125e-05
513,003,0,8,0100000000000000,0.0002729168284167076
514,007,0,8,0300000001000000,0.0008540653390450497
515,00e,0,8,0100000101010100,0.00046212239491638077
516,004,0,8,0000000000000000,0.00029860703333513163
517,000,0,8,0000000000000000,1.1740951760806502e-05
518,005,0,8,0100000000000000,0.0004033592038570586
519,001,0,8,0100000000000000,0.001572145733791027
520,001,0,8,0000000000000000,0.0004038118743455659
521,007,0,8,0100000000000000,0.0015102048203372335
522,00f,0,8,0000000000000000,0.0006591912748153214
523,006,0,8,0000000000000000,0.0017094906860616267
524,000,0,8,0100000000000000,3.653277088101983e-05
525,008,0,8,0100000101000000,0.0004670731338381499
526,01b,0,8,0001010100000100,8.403512051993865e-05
527,000,0,8,0200000000000000,0.0004342332025251509
528,002,0,8,0100000000000000,5.7465797389945834e-05
529,00f,0,8,0000000000000000,0.000544145268321874
530,00a,0,8,0100000000000000,0.0008107869889674137
531,006,0,8,0100000000000000,1.7438269390285752e-05
532,00e,0,8,0000000000000000,0.0005166733456857997
533,001,0,8,0100000000000000,6.015830550305483e-05
534,003,0,8,0000000000000000,0.0001601349938272167
535,002,0,8,0000000000000000,0.00012361830301415558
536,001,0,8,0200000000000000,1.7701988837010438e-05
537,001,0,8,0000000000000000,0.0005569479375788193
538,003,0,8,0000000000000000,0.0010522224339113919
539,015,0,8,0600000001000100,0.0009024088546573091
